"condition","AGI","gears_required","n_eligible_gears_tested","n_gears_supported_strict","n_gears_supported_sugg","n_gears_supported_strict_phase4h","n_gears_rain_strict","n_gears_jtk_strict","n_gears_cos_strict","n_gears_rain_sugg","n_gears_jtk_sugg","n_gears_cos_sugg","phase_est","phase_ref_strict","consensus_rhythmic","consensus_rhythmic_phase","consensus_candidate"
"8L16D","AT3G60980",2,3,0,0,0,1,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT3G61170",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT3G61360",2,3,0,0,0,1,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT3G61520",2,3,0,0,0,0,0,0,0,1,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT3G62470",2,3,0,0,0,0,0,0,1,1,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT3G62540",2,3,0,1,0,0,1,0,1,2,0,17,NA,FALSE,FALSE,FALSE
"8L16D","AT3G62890",2,3,0,0,0,0,1,0,0,1,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT3G63370",2,3,0,0,0,1,0,0,2,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G01030",2,3,0,0,0,1,0,0,2,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G01400",2,3,0,0,0,0,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G01570",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G01990",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G02750",2,3,0,1,0,0,1,0,1,1,0,14,NA,FALSE,FALSE,FALSE
"8L16D","AT4G02820",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G04370",2,3,1,1,1,1,1,0,1,1,1,11,11,FALSE,FALSE,FALSE
"8L16D","AT4G04790",2,3,0,0,0,1,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G08210",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G11690",2,3,0,0,0,0,0,0,0,1,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G13650",2,3,0,0,0,0,0,0,0,1,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G14050",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G14170",2,3,0,0,0,0,1,0,0,1,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G14190",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G14850",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G15720",2,3,0,0,0,0,1,0,0,1,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G16470",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G16835",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G17616",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G17910",2,3,1,1,1,1,1,0,1,1,1,15,15,FALSE,FALSE,FALSE
"8L16D","AT4G18750",2,3,0,0,0,1,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G18840",2,3,0,0,0,0,0,0,0,1,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G18975",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G19191",2,3,0,0,0,1,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G19220",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G19440",2,3,0,0,0,0,1,0,0,1,1,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G19900",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G20090",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G20740",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G20770",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G21065",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G21170",2,3,0,0,0,0,0,0,0,1,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G21190",2,3,0,0,0,1,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G21300",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G21705",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G21880",2,3,0,0,0,1,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G21900",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G22760",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G25270",2,3,1,1,1,1,1,1,1,2,1,11.1019018914946,11.1019018914946,FALSE,FALSE,FALSE
"8L16D","AT4G26680",2,3,0,0,0,0,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G26800",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G28010",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G30700",2,3,0,1,0,0,1,0,2,1,0,15,NA,FALSE,FALSE,FALSE
"8L16D","AT4G30825",2,3,0,1,0,1,0,0,2,1,0,9,NA,FALSE,FALSE,FALSE
"8L16D","AT4G31070",2,3,1,1,1,1,1,0,1,1,0,15,15,FALSE,FALSE,FALSE
"8L16D","AT4G31850",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G32430",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G32450",2,3,0,0,0,0,1,0,0,1,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G33170",2,3,0,1,0,0,1,0,1,2,0,17,NA,FALSE,FALSE,FALSE
"8L16D","AT4G33990",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G34830",2,3,1,1,1,1,1,0,1,1,0,11,11,FALSE,FALSE,FALSE
"8L16D","AT4G35130",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G35850",2,3,0,1,0,0,0,0,1,1,0,6,NA,FALSE,FALSE,FALSE
"8L16D","AT4G36680",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G37170",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G37380",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G38150",2,3,0,1,0,1,0,0,1,1,0,17,NA,FALSE,FALSE,FALSE
"8L16D","AT4G39530",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G39620",2,3,0,0,0,0,0,0,2,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT4G39952",2,3,0,0,0,0,1,0,0,1,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G01110",2,3,0,0,0,0,0,0,0,1,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G02810",2,3,1,1,1,3,1,0,3,1,0,7,7,FALSE,FALSE,FALSE
"8L16D","AT5G02860",2,3,0,1,0,1,0,0,1,1,0,12,NA,FALSE,FALSE,FALSE
"8L16D","AT5G03560",2,3,1,1,1,1,3,0,1,3,1,22,22,FALSE,FALSE,FALSE
"8L16D","AT5G03800",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G04780",2,3,1,1,1,1,1,0,1,1,0,19,19,FALSE,FALSE,FALSE
"8L16D","AT5G06540",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G08310",2,3,0,0,0,1,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G08490",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G08510",2,3,0,0,0,0,1,0,0,1,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G09450",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G09950",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G10690",2,3,1,1,1,1,1,0,1,1,0,11,11,FALSE,FALSE,FALSE
"8L16D","AT5G11310",2,3,0,0,0,0,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G12100",2,3,0,0,0,0,1,0,0,1,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G13230",2,3,1,1,1,1,1,0,1,1,0,15,15,FALSE,FALSE,FALSE
"8L16D","AT5G13270",2,3,0,1,0,0,0,0,1,1,0,18,NA,FALSE,FALSE,FALSE
"8L16D","AT5G14770",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G14820",2,3,1,1,1,1,1,0,1,1,0,14,14,FALSE,FALSE,FALSE
"8L16D","AT5G15010",2,3,0,0,0,2,0,0,2,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G15280",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G15300",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G15340",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G15980",2,3,0,0,0,0,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G16420",2,3,1,1,1,1,1,0,1,1,0,19,19,FALSE,FALSE,FALSE
"8L16D","AT5G16640",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G16860",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G18390",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G18475",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G18950",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G19020",2,3,1,1,1,1,1,0,1,1,0,16,16,FALSE,FALSE,FALSE
"8L16D","AT5G24470",2,3,0,0,0,0,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G24830",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G25630",2,3,1,1,1,1,2,0,1,2,0,11,11,FALSE,FALSE,FALSE
"8L16D","AT5G27110",2,3,0,1,0,1,0,0,2,1,0,13,NA,FALSE,FALSE,FALSE
"8L16D","AT5G27270",2,3,0,0,0,0,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G27460",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G28460",2,3,0,0,0,0,0,0,0,1,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G36300",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G37570",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G38730",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G39350",2,3,0,0,0,1,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G39680",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G39710",2,3,1,1,1,1,1,0,1,1,0,2,2,FALSE,FALSE,FALSE
"8L16D","AT5G39980",2,3,1,1,1,1,1,0,1,1,0,10,10,FALSE,FALSE,FALSE
"8L16D","AT5G40400",2,3,0,0,0,0,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G40405",2,3,0,0,0,1,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G40410",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G41170",2,3,0,1,0,0,1,0,1,1,0,22,NA,FALSE,FALSE,FALSE
"8L16D","AT5G42310",2,3,0,0,0,1,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G42450",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G43790",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G43820",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G44230",2,3,0,0,0,0,0,0,0,1,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G46100",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G46460",2,3,1,1,1,1,1,0,1,1,0,15,15,FALSE,FALSE,FALSE
"8L16D","AT5G46580",2,3,0,0,0,1,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G46680",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G47360",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G47460",2,3,0,0,0,0,0,0,0,1,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G48730",2,3,0,1,0,0,0,0,1,1,0,12,NA,FALSE,FALSE,FALSE
"8L16D","AT5G48910",2,3,0,0,0,1,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G50280",2,3,0,0,0,2,0,0,2,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G50390",2,3,0,0,0,0,1,0,0,2,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G50990",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G52630",2,3,0,1,0,0,1,0,1,1,0,15,NA,FALSE,FALSE,FALSE
"8L16D","AT5G52850",2,3,0,0,0,0,0,0,0,1,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G55740",2,3,1,1,1,1,1,0,1,1,0,10,10,FALSE,FALSE,FALSE
"8L16D","AT5G55840",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G56310",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G57250",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G59200",2,3,0,0,0,1,1,0,1,1,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G59600",2,3,1,1,1,2,1,0,2,1,1,2,2,FALSE,FALSE,FALSE
"8L16D","AT5G59900",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G60960",2,3,0,0,0,0,0,0,0,1,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G61370",2,3,0,0,0,0,0,0,0,1,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G61400",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G61800",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G61990",2,3,0,0,0,0,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G62370",2,3,0,0,0,0,0,0,0,1,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G64170",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G64320",2,3,0,0,0,0,0,0,0,1,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G65560",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G65570",2,3,0,1,0,0,0,0,1,1,0,15,NA,FALSE,FALSE,FALSE
"8L16D","AT5G65820",2,3,0,0,0,0,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G66500",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"8L16D","AT5G66520",2,3,1,1,1,1,1,1,1,2,1,13.4567973922166,13.4567973922166,FALSE,FALSE,FALSE
"8L16D","AT5G66631",2,3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
